Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age,continent
Madagascar,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2009,46.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2008-2009,,,,,,Under 5 years old,Africa
Madagascar,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2011,76.5,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2011,,,,,,Under 5 years old,Africa
Madagascar,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2013,61.5,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2013,,,,,,Under 5 years old,Africa
Madagascar,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2016,73.4,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2016,,,,,,Under 5 years old,Africa
Madagascar,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2018,62.3,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2018,,,,,,Under 5 years old,Africa
Madagascar,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2009,57.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2008-2009,,,,,,Total,Africa
Madagascar,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2011,80.4,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2011,,,,,,Total,Africa
Madagascar,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2013,67.9,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2013,,,,,,Total,Africa
Madagascar,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2016,79.5,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2016,,,,,,Total,Africa
Madagascar,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2018,77.5,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2018,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2000,162.766052637994,,Deaths per 1000 live births,Normal value,,152.864603164224,173.251973958735,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2001,149.368340719426,,Deaths per 1000 live births,Normal value,,140.395436492532,158.999784029167,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2002,135.281880843204,,Deaths per 1000 live births,Normal value,,126.818923136684,144.270764419575,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2003,122.039857303106,,Deaths per 1000 live births,Normal value,,114.196028027363,130.55445033861,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2004,110.717935141517,,Deaths per 1000 live births,Normal value,,103.210032812922,118.955500739147,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2005,101.980702051177,,Deaths per 1000 live births,Normal value,,94.8341742881333,109.938265627879,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2006,96.035657371228,,Deaths per 1000 live births,Normal value,,89.3211949559252,103.312990809717,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2007,92.0017252357768,,Deaths per 1000 live births,Normal value,,85.2381722016391,99.1610353542996,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2008,87.2097020699105,,Deaths per 1000 live births,Normal value,,80.2596253460543,94.7532121979202,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2009,82.7731312265204,,Deaths per 1000 live births,Normal value,,75.6003787282978,90.7157988646286,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2010,78.103303763613,,Deaths per 1000 live births,Normal value,,70.9459368477742,86.0912334112486,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2011,72.1072999056396,,Deaths per 1000 live births,Normal value,,65.4428653960442,79.3118146082376,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2012,65.041558489289,,Deaths per 1000 live births,Normal value,,58.890448454324,71.8297404690786,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2013,58.0502224564622,,Deaths per 1000 live births,Normal value,,51.667595053724,65.1816090374659,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2014,52.4659434713086,,Deaths per 1000 live births,Normal value,,44.9773272436313,60.9163643991884,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2015,48.4477287541589,,Deaths per 1000 live births,Normal value,,39.3219159544224,58.7292484302314,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2016,44.9177298581167,,Deaths per 1000 live births,Normal value,,34.3340571501833,57.1151999756711,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2017,42.0130679001112,,Deaths per 1000 live births,Normal value,,30.2476349075706,56.1193370436178,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2018,39.2268513877044,,Deaths per 1000 live births,Normal value,,26.8241031825879,55.1151199530714,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Female,2019,37.1500915770892,,Deaths per 1000 live births,Normal value,,24.1400221019606,54.5563354890944,,,,,,,,,,Total,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2005,15.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2004-2005,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2006,24.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2006,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2010,40.2,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2010,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2010-06,55.3,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2010,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2012,54.9,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2012,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2014,64.5,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2013-2014,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2016,42.4,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015-2016,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2017,66.8,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2017,,,,,,Under 5 years old,Africa
Malawi,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2005,14.7,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2004-2005,,,,,,15 to 49 years old,Africa
Malawi,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2010,35.2,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2010,,,,,,15 to 49 years old,Africa
Malawi,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2014,60.4,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2013-2014,,,,,,15 to 49 years old,Africa
Malawi,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2016,43.9,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015-2016,,,,,,15 to 49 years old,Africa
Malawi,Pregnant women sleeping under ITN - percentage of pregnant women (aged 15-49 years) who slept under an insecticide-treated net the previous night,Female,2017,62.5,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2017,,,,,,15 to 49 years old,Africa
Malawi,Under-five mortality rate,Male,2000,182.031729729126,,Deaths per 1000 live births,Normal value,,171.337554703747,193.681634264035,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2001,168.039138742673,,Deaths per 1000 live births,Normal value,,158.117429262975,178.867303920316,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2002,152.921240266138,,Deaths per 1000 live births,Normal value,,143.471643653477,163.172236514615,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2003,138.671210574493,,Deaths per 1000 live births,Normal value,,129.779970494412,148.417636570105,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2004,126.508740851436,,Deaths per 1000 live births,Normal value,,117.920030434663,135.941052138366,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2005,117.062419290267,,Deaths per 1000 live births,Normal value,,108.815188637934,126.035017144097,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2006,110.718057118515,,Deaths per 1000 live births,Normal value,,103.041868109359,118.966211204667,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2007,106.523005188664,,Deaths per 1000 live births,Normal value,,98.8538696164567,114.650252006923,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2008,101.384382903399,,Deaths per 1000 live births,Normal value,,93.4059276188117,110.073604671044,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2009,96.5587804857576,,Deaths per 1000 live births,Normal value,,88.1883456138455,105.702289420664,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2010,91.4847504720673,,Deaths per 1000 live births,Normal value,,83.1649610687476,100.771919579997,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2011,84.7111759437517,,Deaths per 1000 live births,Normal value,,77.1210207190471,93.2143825047363,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2012,77.0353154200706,,Deaths per 1000 live births,Normal value,,69.8836178094959,84.8444356500736,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2013,69.4555279871467,,Deaths per 1000 live births,Normal value,,61.8415285653752,77.7822753846181,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2014,63.2347338019414,,Deaths per 1000 live births,Normal value,,54.3592811997242,73.2849430089895,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2015,58.7866117730329,,Deaths per 1000 live births,Normal value,,47.6788488841956,71.017217959812,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2016,54.8897210499429,,Deaths per 1000 live births,Normal value,,41.965706578775,69.6558943220499,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2017,51.4096980968258,,Deaths per 1000 live births,Normal value,,37.1273527057849,68.6390333625283,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2018,48.3258130497609,,Deaths per 1000 live births,Normal value,,33.1610372843002,67.6512112250625,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Male,2019,46.0040446893921,,Deaths per 1000 live births,Normal value,,29.7955601811857,67.3229100650873,,,,,,,,,,Total,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2005,14.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2004-2005,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2006,25.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2006,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2010,38.6,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2010,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2010-06,55.6,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2010,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2012,57.4,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2012,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2014,66.4,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2013-2014,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2016,43.1,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015-2016,,,,,,Under 5 years old,Africa
Malawi,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2017,68.2,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2017,,,,,,Under 5 years old,Africa
Malawi,Under-five mortality rate,Total,2000,172.627617961144,,Deaths per 1000 live births,Normal value,,162.592374565085,183.494597183219,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2001,158.982374525268,,Deaths per 1000 live births,Normal value,,149.73837112165,169.039971038458,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2002,144.294435177969,,Deaths per 1000 live births,Normal value,,135.651109408812,153.757304712921,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2003,130.530542774959,,Deaths per 1000 live births,Normal value,,122.453898934938,139.429571875465,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2004,118.802172905141,,Deaths per 1000 live births,Normal value,,110.914408490555,127.436290744291,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2005,109.706545628784,,Deaths per 1000 live births,Normal value,,102.204395903141,117.924016548052,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2006,103.589204279295,,Deaths per 1000 live births,Normal value,,96.5330280247944,111.225363918623,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2007,99.4298664135628,,Deaths per 1000 live births,Normal value,,92.3750793679868,106.835013274551,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2008,94.4696326650937,,Deaths per 1000 live births,Normal value,,87.0656763707706,102.426627598691,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2009,89.8071913480518,,Deaths per 1000 live births,Normal value,,82.2082710699365,98.1894562036181,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2010,84.9157999023654,,Deaths per 1000 live births,Normal value,,77.4233000087771,93.4298716444391,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2011,78.586467499189,,Deaths per 1000 live births,Normal value,,71.5058247691616,86.2976872376,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2012,71.1861382515228,,Deaths per 1000 live births,Normal value,,64.6057980280045,78.2918000953648,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2013,63.8839078841603,,Deaths per 1000 live births,Normal value,,56.980678848721,71.4929107430043,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2014,57.9919278666602,,Deaths per 1000 live births,Normal value,,49.8475869756289,67.1401942093273,,,,,,,,,,Total,Africa
Malawi,Under-five mortality rate,Total,2015,53.7630226509229,,Deaths per 1000 live births,Normal value,,43.6008409109736,64.9779368948942,,,,,,,,,,Total,Africa
